id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
KR-20190131218-A,Game system based on blockchain and the method thereof ,???,???,16/05/2018,16/05/2018,26/11/2019,,https://patents.google.com/patent/KR20190131218A/en,https://patentimages.storage.googleapis.com/70/6c/9f/7e6c83afc778be/pat00001.png
KR-20190130900-A,Media player baed coin mining system ,???? ??,???,15/05/2018,15/05/2018,25/11/2019,,https://patents.google.com/patent/KR20190130900A/en,https://patentimages.storage.googleapis.com/fc/cf/8c/691e19b5ec4450/pat00001.png
KR-20190127304-A,A method and an appratus for providing rights guaranteed crowd funding services based on cryptocurrency ,???,???,04/05/2018,04/05/2018,13/11/2019,,https://patents.google.com/patent/KR20190127304A/en,https://patentimages.storage.googleapis.com/e6/42/d8/ecd237ec9deb0e/pat00001.png
KR-20190113047-A,Method for generating non-deterministic data in blockchain-based system ,??????? ????,"???, ???, ???",27/03/2018,27/03/2018,08/10/2019,,https://patents.google.com/patent/KR20190113047A/en,https://patentimages.storage.googleapis.com/6a/3d/aa/9ec860b1ac1a5d/pat00001.png
KR-20190107854-A,Digital asset transaction method ,????? ???,"?? ?, ? ?? ?",13/03/2018,13/03/2018,23/09/2019,,https://patents.google.com/patent/KR20190107854A/en,https://patentimages.storage.googleapis.com/07/af/78/1193934b70a69b/pat00001.png
KR-20190105734-A,Mining node and method for mining ,???,???,06/03/2018,06/03/2018,18/09/2019,,https://patents.google.com/patent/KR20190105734A/en,https://patentimages.storage.googleapis.com/fa/00/df/d95ae6ce801bcf/pat00001.png
KR-20190086299-A,System and method for supply chain network using block chain ,????? ?????,"???, ???, ???, ??? ???? ?? ???, ???? ??? ?? ??",12/01/2018,12/01/2018,22/07/2019,,https://patents.google.com/patent/KR20190086299A/en,https://patentimages.storage.googleapis.com/04/ed/15/b76871321f200e/pat00001.png
KR-20190083179-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083179A/en,https://patentimages.storage.googleapis.com/ce/b8/6d/718bcb6683df0d/pat00001.png
KR-20190083255-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Radio Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083255A/en,https://patentimages.storage.googleapis.com/8d/e6/6f/ffabe2049e925b/pat00001.png
KR-20190083271-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083271A/en,https://patentimages.storage.googleapis.com/25/d0/43/383993d56c1d15/pat00001.png
KR-20190083100-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083100A/en,https://patentimages.storage.googleapis.com/3e/0a/d5/ebc35db0703035/pat00001.png
KR-20190083078-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Sound Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083078A/en,https://patentimages.storage.googleapis.com/ff/2c/05/ac4508d7caa8e4/pat00001.png
KR-20190083081-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Sound Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083081A/en,https://patentimages.storage.googleapis.com/1d/ec/b7/14a84677056aeb/pat00001.png
KR-20190083077-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Radio Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083077A/en,https://patentimages.storage.googleapis.com/e4/09/50/7b5bcfda47b18f/pat00001.png
KR-20190083171-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083171A/en,https://patentimages.storage.googleapis.com/b4/11/34/de363ef7eec7c7/pat00001.png
KR-20190083177-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083177A/en,https://patentimages.storage.googleapis.com/3d/62/02/a290cba8fe8994/pat00001.png
KR-20190083270-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083270A/en,https://patentimages.storage.googleapis.com/4d/e9/1d/1e9e66dd132975/pat00001.png
KR-20190083172-A,Method for Providing Asynchronous Reverse Direction Payment by using Radio Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083172A/en,https://patentimages.storage.googleapis.com/fc/43/60/d2a17ec3588bc3/pat00001.png
KR-20190083175-A,Method for Providing Asynchronous Reverse Direction Payment by using Radio Signal Device and Cryptocurrency ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083175A/en,https://patentimages.storage.googleapis.com/7b/5b/1f/8f2eed5b3391cb/pat00001.png
KR-20190083168-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083168A/en,https://patentimages.storage.googleapis.com/7f/7c/ac/5467f7b11f1284/pat00001.png
KR-20190083163-A,Method for Providing Asynchronous Reverse Direction Payment by using Radio Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083163A/en,https://patentimages.storage.googleapis.com/a7/0f/b9/18cb286101e649/pat00001.png
KR-20190083075-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",03/01/2018,03/01/2018,11/07/2019,,https://patents.google.com/patent/KR20190083075A/en,https://patentimages.storage.googleapis.com/9b/68/f3/03556c91f9f6b1/pat00001.png
KR-20190082527-A,Method for Providing Asynchronous Reverse Direction Payment by using Affiliated Store's Mobile Device with Radio Signal Sending and Blockchain ,???? ??????,"???, ???",02/01/2018,02/01/2018,10/07/2019,,https://patents.google.com/patent/KR20190082527A/en,https://patentimages.storage.googleapis.com/ab/71/86/5639034eb77d32/pat00001.png
KR-20190082629-A,Method for Providing Asynchronous Reverse Direction Payment by using Affiliated Store's Mobile Device with Radio Signal Sending and Blockchain ,???? ??????,"???, ???",02/01/2018,02/01/2018,10/07/2019,,https://patents.google.com/patent/KR20190082629A/en,https://patentimages.storage.googleapis.com/07/9e/0b/b3d31720dd97da/pat00001.png
KR-20190082630-A,Method for Providing Asynchronous Reverse Direction Payment by using Affiliated Store's Mobile Device with Radio Signal Sending and Blockchain ,???? ??????,"???, ???",02/01/2018,02/01/2018,10/07/2019,,https://patents.google.com/patent/KR20190082630A/en,https://patentimages.storage.googleapis.com/c3/b5/73/a9d27f9a732158/pat00001.png
KR-20190082529-A,Method for Providing Asynchronous Reverse Direction Payment by using Affiliated Store's Mobile Device with Radio Signal Sending and Blockchain ,???? ??????,"???, ???",02/01/2018,02/01/2018,10/07/2019,,https://patents.google.com/patent/KR20190082529A/en,https://patentimages.storage.googleapis.com/d5/7e/da/dbd12017cd0d1d/pat00001.png
KR-20190082384-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Affiliated Store's Mobile Device with Radio Signal Sending and Blockchain ,???? ??????,"???, ???",30/12/2017,30/12/2017,10/07/2019,,https://patents.google.com/patent/KR20190082384A/en,https://patentimages.storage.googleapis.com/08/5a/3e/fc01c96e17fd41/pat00001.png
KR-20190082395-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Affiliated Store's Mobile Device with Sound Signal Sending and Blockchain ,???? ??????,"???, ???",30/12/2017,30/12/2017,10/07/2019,,https://patents.google.com/patent/KR20190082395A/en,https://patentimages.storage.googleapis.com/8b/ac/b0/09c62960e161b5/pat00001.png
KR-20190082396-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Affiliated Store's Mobile Device with Sound Signal Sending and Blockchain ,???? ??????,"???, ???",30/12/2017,30/12/2017,10/07/2019,,https://patents.google.com/patent/KR20190082396A/en,https://patentimages.storage.googleapis.com/ad/ae/25/18fe5871db5971/pat00001.png
KR-20190082383-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Affiliated Store's Mobile Device with Radio Signal Sending and Blockchain ,???? ??????,"???, ???",30/12/2017,30/12/2017,10/07/2019,,https://patents.google.com/patent/KR20190082383A/en,https://patentimages.storage.googleapis.com/8b/0e/97/1cc03cb6008671/pat00001.png
KR-20190082015-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",29/12/2017,29/12/2017,09/07/2019,,https://patents.google.com/patent/KR20190082015A/en,https://patentimages.storage.googleapis.com/31/cb/af/052c20961458ad/pat00001.png
KR-20190082010-A,Method for Providing Asynchronous Reverse Direction Payment by using Sound Signal Device and Blockchain ,???? ??????,"???, ???",29/12/2017,29/12/2017,09/07/2019,,https://patents.google.com/patent/KR20190082010A/en,https://patentimages.storage.googleapis.com/0f/25/1a/eba54f55ee9288/pat00001.png
KR-20190079437-A,Method for Providing Asynchronous Reverse Direction Payment based on Application Interlocking by using Radio Signal Device and Blockchain ,???? ??????,"???, ???",27/12/2017,27/12/2017,05/07/2019,,https://patents.google.com/patent/KR20190079437A/en,https://patentimages.storage.googleapis.com/53/52/14/251f70b135ada0/pat00001.png
KR-20200020559-A,The Method to prove an Existence utilizing Hybrid bloc-chain ,???,"???, ???",18/08/2018,18/08/2018,26/02/2020,,https://patents.google.com/patent/KR20200020559A/en,https://patentimages.storage.googleapis.com/8d/07/8b/20e6df6ecb4984/pat00001.png
KR-102500968-B1,"Health care data providing method based on block-chain, service server and system ","?????? ?????, ???? ???","???, ???, ???, ???, ???, ???",12/10/2020,12/10/2020,17/02/2023,17/02/2023,https://patents.google.com/patent/KR102500968B1/en,https://patentimages.storage.googleapis.com/1e/ee/5d/21d29318c51e59/112020107511821-pat00001.png
KR-102438923-B1,Deep Learning based Bitcoin Block Data Prediction System Considering Characteristics of Time-Series Distribution ,????? ???????,"???, ???, ???, ???",14/10/2020,14/10/2020,01/09/2022,01/09/2022,https://patents.google.com/patent/KR102438923B1/en,https://patentimages.storage.googleapis.com/88/65/2a/fba20ad12401ce/112020108530542-pat00049.png
KR-102475221-B1,"A decision tree-based covert channel generation method, apparatus and system therefor ",??????? ?????,???,22/10/2020,22/10/2020,06/12/2022,06/12/2022,https://patents.google.com/patent/KR102475221B1/en,https://patentimages.storage.googleapis.com/4e/93/84/31f35006f97b4c/112020125622217-pat00007.png
KR-102434101-B1,System and method for manageing offline store promotion event ,(?)??????,???,26/10/2020,26/10/2020,22/08/2022,22/08/2022,https://patents.google.com/patent/KR102434101B1/en,https://patentimages.storage.googleapis.com/3c/fd/e4/22321a2fb18074/112020113290091-pat00001.png
KR-102494873-B1,Transaction execution device to implement a virtual machine based on a zero-knowledge proof circuit for general operation verification ,???? ??,"???, ???",27/10/2020,27/10/2020,06/02/2023,06/02/2023,https://patents.google.com/patent/KR102494873B1/en,https://patentimages.storage.googleapis.com/dc/44/79/d5f23b4d8bc7f5/112020114347725-pat00040.png
KR-102431379-B1,"Method of providing platform for mobile blockchain network, Mobile device and Recording medium ",???? ??????,"???, ???",30/10/2020,30/10/2020,10/08/2022,10/08/2022,https://patents.google.com/patent/KR102431379B1/en,https://patentimages.storage.googleapis.com/a6/44/ea/2cd5d313de3488/112020116170800-pat00001.png
KR-102387590-B1,System and method for blockchain hybrid messenger service ,????? ?????,???,02/11/2020,02/11/2020,15/04/2022,15/04/2022,https://patents.google.com/patent/KR102387590B1/en,https://patentimages.storage.googleapis.com/72/3d/06/f8b4dfa533dbe4/112020116473019-pat00001.png
KR-102443302-B1,Apparatus and method for serverless service development based on blockchain ,????? ?????,???,02/11/2020,02/11/2020,15/09/2022,15/09/2022,https://patents.google.com/patent/KR102443302B1/en,https://patentimages.storage.googleapis.com/89/26/65/1d0df5ad4554e0/112020116467797-pat00001.png
KR-102479249-B1,Blockchain-based railroad certification and type approval system and its method ,?????????,"???, ??",03/11/2020,03/11/2020,22/12/2022,22/12/2022,https://patents.google.com/patent/KR102479249B1/en,https://patentimages.storage.googleapis.com/17/50/61/8a86808054d5f3/112020117020939-pat00001.png
KR-102248991-B1,"Apparatus, method and program for controlling connection of neighbor node in block-chain network ",??????????,"???, ???",03/11/2020,03/11/2020,06/05/2021,06/05/2021,https://patents.google.com/patent/KR102248991B1/en,https://patentimages.storage.googleapis.com/eb/2e/70/98c681dbecce89/112020117292558-pat00001.png
KR-102421214-B1,Method for managing transaction information and apparatus using the method ,???? ????,"???, ???",03/11/2020,03/11/2020,15/07/2022,15/07/2022,https://patents.google.com/patent/KR102421214B1/en,https://patentimages.storage.googleapis.com/1a/ea/4f/abcd75a7cd029c/112020117152676-pat00001.png
KR-102475662-B1,Method and system for managing point using blockchain based on distributed ledger ,???,"???, ???, ???, ???, ???, ???, ???, ???",06/11/2020,06/11/2020,09/12/2022,09/12/2022,https://patents.google.com/patent/KR102475662B1/en,https://patentimages.storage.googleapis.com/2b/22/ab/5e29e563e0dabf/112020118858928-pat00001.png
KR-102344304-B1,Manufacturing system for a prevention of epidemics based a block-chain ,???,"???, ???, ???, ???",16/11/2020,16/11/2020,04/04/2022,04/04/2022,https://patents.google.com/patent/KR102344304B1/en,https://patentimages.storage.googleapis.com/43/bb/98/59add7f14b8e35/112020122678417-pat00001.png
KR-102505911-B1,Method and device for generation policy-based smart contract ,?????????,???,27/11/2019,17/11/2020,06/03/2023,06/03/2023,https://patents.google.com/patent/KR102505911B1/en,https://patentimages.storage.googleapis.com/1f/20/07/74dcfa2687087c/112020123190945-pat00001.png
KR-102415298-B1,Transaction data traffic control system and method in blockchain networks ,????? ?????,???,24/11/2020,24/11/2020,30/06/2022,30/06/2022,https://patents.google.com/patent/KR102415298B1/en,https://patentimages.storage.googleapis.com/57/41/c2/87fdc46c249063/112020126549610-pat00005.png
KR-102478133-B1,Method for mediating virtual asset transmission ,"??? ????, ?? 256 ????","???, ??",24/08/2020,30/11/2020,16/12/2022,16/12/2022,https://patents.google.com/patent/KR102478133B1/en,https://patentimages.storage.googleapis.com/0f/c5/4d/db6e47af434776/112020129064468-pat00001.png
KR-102418734-B1,"Method for trading digital content using blockchain, recording medium and system for performing the method ",??????? ?????,"???, ???, ???",02/12/2020,02/12/2020,07/07/2022,07/07/2022,https://patents.google.com/patent/KR102418734B1/en,https://patentimages.storage.googleapis.com/88/b3/49/c4e2928a78b3a9/112020130498630-pat00002.png
KR-102218358-B1,"System, method of verifying malicious comment, and computer readable medium ",??????? ?????,"???, ???, ???, ???",19/08/2020,19/08/2020,22/02/2021,22/02/2021,https://patents.google.com/patent/KR102218358B1/en,https://patentimages.storage.googleapis.com/3d/45/85/a36a4456069b5d/112020086944423-pat00001.png
KR-102461925-B1,Method and apparatus for managing address of vulnerable wallet within blockchain network ,??? ????,???,12/08/2020,12/08/2020,31/10/2022,31/10/2022,https://patents.google.com/patent/KR102461925B1/en,https://patentimages.storage.googleapis.com/95/f1/6e/466f07ca2dbbb8/112020084748625-pat00001.png
KR-102240201-B1,"Digital Asset based Loan Service Providing Method, Apparatus and Program ",(?)?????,???,06/08/2020,06/08/2020,15/04/2021,15/04/2021,https://patents.google.com/patent/KR102240201B1/en,https://patentimages.storage.googleapis.com/dc/a1/9f/de8ab484f2c859/112020082668613-pat00001.png
KR-102303431-B1,Blockchain-based electronic contract management system apparatus that supports electronic contracts between parties and operating method thereof ,???? ????,"???, ???",03/12/2020,03/12/2020,23/09/2021,23/09/2021,https://patents.google.com/patent/KR102303431B1/en,https://patentimages.storage.googleapis.com/0e/f0/53/43f43c3bf4bcc8/112020131023411-pat00005.png
KR-102319416-B1,"Method for generating bloom filter of based blockchain, computing device and system for executing the method ",??????????,"???, ???",21/08/2020,21/08/2020,28/10/2021,28/10/2021,https://patents.google.com/patent/KR102319416B1/en,https://patentimages.storage.googleapis.com/2d/e1/fd/1477dbd9abacc8/112020088147475-pat00002.png
KR-102423507-B1,Information comparing system and information comparing method using the system ,????? ????? ?????,???,14/12/2020,14/12/2020,20/07/2022,20/07/2022,https://patents.google.com/patent/KR102423507B1/en,https://patentimages.storage.googleapis.com/26/c9/3f/14906431228934/112020135344309-pat00001.png
KR-102284208-B1,System for managing certificate and method for issuing certificate ,?????? ????,"???, ???, ???, ???, ???, ???",14/12/2020,14/12/2020,03/08/2021,03/08/2021,https://patents.google.com/patent/KR102284208B1/en,https://patentimages.storage.googleapis.com/43/1e/c7/e33fc6c93279f0/112020135739598-pat00001.png
KR-102531929-B1,Clinical information providing method and system based on blockchain enhancing security of personal information ,??????? ?????,"???, ???",15/12/2020,15/12/2020,11/05/2023,11/05/2023,https://patents.google.com/patent/KR102531929B1/en,https://patentimages.storage.googleapis.com/d4/a5/2b/654ae552268024/112020136323633-pat00001.png
KR-102209941-B1,Method And System for SLA Management Based on Blockchain Network ,???? ?????,"???, ???",03/08/2020,03/08/2020,01/02/2021,01/02/2021,https://patents.google.com/patent/KR102209941B1/en,https://patentimages.storage.googleapis.com/a9/2a/d6/7a16b7afeb674f/112020081037083-pat00004.png
KR-102460346-B1,METHOD AND APPARATUS FOR PROVIDING LIGHTWEIGHT BLOCKCHAIN FOR SMART DUST IoT ENVIRONMENT ,????? ?????,"???, ???",21/12/2020,21/12/2020,28/10/2022,28/10/2022,https://patents.google.com/patent/KR102460346B1/en,https://patentimages.storage.googleapis.com/ab/09/96/8d39fe530a7f62/112020138832292-pat00002.png
KR-102288161-B1,Blockchain system for distributed processing transaction asynchronously ,???,???,29/07/2020,29/07/2020,10/08/2021,10/08/2021,https://patents.google.com/patent/KR102288161B1/en,https://patentimages.storage.googleapis.com/9e/5b/4d/3c9fc31e90f126/112020079732622-pat00001.png
KR-102522527-B1,Data analysis service system and data analysis service method using the system ,????? ?????? ?????,???,23/12/2020,23/12/2020,14/04/2023,14/04/2023,https://patents.google.com/patent/KR102522527B1/en,https://patentimages.storage.googleapis.com/97/41/ba/f9729e21ebcb41/112020140556715-pat00001.png
KR-102176259-B1,Control device for generating advertisment information based on artificial intelligence and block chain technology ,???? ??????,???,06/07/2020,06/07/2020,09/11/2020,09/11/2020,https://patents.google.com/patent/KR102176259B1/en,https://patentimages.storage.googleapis.com/28/ce/d8/d7641b48ef1aed/112020069903047-pat00001.png
KR-102272089-B1,On-Line Image NoraeBang System by Using BlockChain and Smart Terminal and Method thereof ,???,???,24/06/2020,24/06/2020,01/07/2021,01/07/2021,https://patents.google.com/patent/KR102272089B1/en,https://patentimages.storage.googleapis.com/97/6f/3b/fa1b701f08a21f/112020065311619-pat00001.png
KR-102540415-B1,Blockchain-based secure and trusted data trading methods and platform system ,????? ?????,"??, ??? ?? ???",30/12/2020,30/12/2020,05/06/2023,05/06/2023,https://patents.google.com/patent/KR102540415B1/en,https://patentimages.storage.googleapis.com/2a/69/c2/859eb1afd0f01d/112020143544254-pat00001.png
KR-102454845-B1,Smart contract rebuilder ,????? ?????,"???, ???",15/01/2021,15/01/2021,17/10/2022,17/10/2022,https://patents.google.com/patent/KR102454845B1/en,https://patentimages.storage.googleapis.com/a0/34/64/a2c527ccb9e451/112021005776721-pat00001.png
KR-102333342-B1,Copyright Royalty Fee Settlement System using Block Chain ,?????(?),"???, ???, ???, ???, ???, ???",19/01/2021,19/01/2021,01/12/2021,01/12/2021,https://patents.google.com/patent/KR102333342B1/en,https://patentimages.storage.googleapis.com/5d/80/3c/f8e942c3bc1afd/112021006724309-pat00001.png
KR-102418020-B1,hierarchical contents blockchain system for XR-based digital studio ,"???? ?????, ????? ?????","???, ???",28/01/2021,28/01/2021,06/07/2022,06/07/2022,https://patents.google.com/patent/KR102418020B1/en,https://patentimages.storage.googleapis.com/96/e6/97/ae28b4bcd81160/112021011234266-pat00001.png
KR-102482343-B1,Software supply chain assurance system using blockchain ,????? ?????,"???, ???",05/02/2021,05/02/2021,27/12/2022,27/12/2022,https://patents.google.com/patent/KR102482343B1/en,https://patentimages.storage.googleapis.com/5a/c5/9a/90c8bf6ec7c665/112021014991236-pat00001.png
KR-102446967-B1,Access control system and method that supports data transaction and sharing between individuals in public blockchain ,????? ?????,"???, ???",19/02/2021,19/02/2021,23/09/2022,23/09/2022,https://patents.google.com/patent/KR102446967B1/en,https://patentimages.storage.googleapis.com/dd/75/9c/3318b2f87d834b/112021020541368-pat00001.png
KR-102381729-B1,Method and system for electronic payment using virtual currency limit granted with cryptocurrency as collateral ,"???? ?????, ???, ???","???, ???",11/03/2021,11/03/2021,01/04/2022,01/04/2022,https://patents.google.com/patent/KR102381729B1/en,https://patentimages.storage.googleapis.com/f0/18/db/d27d5904222048/112021028943081-pat00001.png
KR-102490640-B1,Electronic device and method for proving private information between individuals based on blockchain technology ,?????? ????,"???, ???, ???",15/03/2021,15/03/2021,25/01/2023,25/01/2023,https://patents.google.com/patent/KR102490640B1/en,https://patentimages.storage.googleapis.com/6c/0f/cd/02505b8aa752c2/112021030212713-pat00001.png
KR-102253361-B1,Blockchain network system and method for determining validator nodes ,???? ?????,"???, ???, ???",23/06/2020,23/06/2020,18/05/2021,18/05/2021,https://patents.google.com/patent/KR102253361B1/en,https://patentimages.storage.googleapis.com/02/e6/7a/5b7d39567d8e4f/112020064664967-pat00001.png
KR-102478963-B1,A system and method for issuing and verifying digital vaccination certificates ,?????? ????,???,15/03/2021,15/03/2021,20/12/2022,20/12/2022,https://patents.google.com/patent/KR102478963B1/en,https://patentimages.storage.googleapis.com/bb/ed/e8/0eca4bf8fdc21d/112021030209348-pat00001.png
KR-102397513-B1,"e-WALLET, SERVER PERFORMING THE e-WALLET, AND ATOMIC SWAPPING METHOD OF DIFFERENT BLOCKCHAIN TOKENS USING THE SERVER ",???? ?????,???,03/06/2020,03/06/2020,13/05/2022,13/05/2022,https://patents.google.com/patent/KR102397513B1/en,https://patentimages.storage.googleapis.com/28/2f/2b/67857866ed9dd2/112020057062411-pat00001.png
KR-102299251-B1,Method and system for paying by using zeropay in online local win-win welfare mall ,???? ????,???,17/03/2021,17/03/2021,07/09/2021,07/09/2021,https://patents.google.com/patent/KR102299251B1/en,https://patentimages.storage.googleapis.com/c3/da/88/0b99c444023592/112021031127562-pat00001.png
KR-102478699-B1,Blockchain-based IoT security method and apparatus ,????? ?????,"???, ???",18/03/2021,18/03/2021,16/12/2022,16/12/2022,https://patents.google.com/patent/KR102478699B1/en,https://patentimages.storage.googleapis.com/d8/95/64/3f692bcd9f3914/112021032094027-pat00029.png
KR-102529809-B1,"Blockchain access method through trusted nodes, computer readable medium storing and system for the same ",???? ???,"???, ??? ????",23/03/2021,23/03/2021,08/05/2023,08/05/2023,https://patents.google.com/patent/KR102529809B1/en,https://patentimages.storage.googleapis.com/16/55/0d/a48e0f32d8c6df/112021034016326-pat00001.png
KR-102540093-B1,"Blockchain operationn method, device and equipment, storage medium, and program ",??? ??? ??? ????? (???) ???  ????,? ?,22/07/2020,24/03/2021,07/06/2023,07/06/2023,https://patents.google.com/patent/KR102540093B1/en,https://patentimages.storage.googleapis.com/8c/4e/14/e8e2a28e87afdf/112021034396013-pat00001.png
KR-102385982-B1,"e-WALLET, SERVER PERFORMING THE e-WALLET, AND ATOMIC SWAPPING METHOD OF DIFFERENT BLOCKCHAIN TOKENS USING THE SERVER ",???? ?????,???,03/06/2020,03/06/2020,13/04/2022,13/04/2022,https://patents.google.com/patent/KR102385982B1/en,https://patentimages.storage.googleapis.com/59/e9/ce/464889ee87465c/112020057057954-pat00001.png
KR-102486419-B1,"Leader election method using federated learning for private blockchain, recording medium and device for performing the method ",??????? ?????,"???, ???, ???",12/04/2021,12/04/2021,06/01/2023,06/01/2023,https://patents.google.com/patent/KR102486419B1/en,https://patentimages.storage.googleapis.com/b0/c9/32/721104e947e4e2/112021042576281-pat00001.png
KR-102448332-B1,Revenue distribution method and system based on blockchain-based assumed name information distribution ,???? ????,"???, ??, ???, ???",20/04/2021,20/04/2021,27/09/2022,27/09/2022,https://patents.google.com/patent/KR102448332B1/en,https://patentimages.storage.googleapis.com/91/9c/da/bed8ee4207e559/112021045807449-pat00001.png
KR-102442127-B1,"e-WALLET, SERVER PERFORMING THE e-WALLET, AND ATOMIC SWAPPING METHOD OF DIFFERENT BLOCKCHAIN TOKENS USING THE SERVER ",???? ?????,???,03/06/2020,03/06/2020,08/09/2022,08/09/2022,https://patents.google.com/patent/KR102442127B1/en,https://patentimages.storage.googleapis.com/c2/62/08/7a58c80cb30a38/112020057048617-pat00001.png
KR-102489494-B1,"A platform and calculation method that calculates the contribution due to carbon emission generation using a blockchain and calculates the payment, contribution, investment, and profit situation for the contribution ",???,???,26/04/2021,26/04/2021,18/01/2023,18/01/2023,https://patents.google.com/patent/KR102489494B1/en,https://patentimages.storage.googleapis.com/5b/de/db/2e17e37545e4d2/112021048876910-pat00002.png
KR-102494215-B1,Device to construct block chain based on neural block rapid propagation protocol and its operation method ,"???? ????????, ???? ????",???,29/04/2021,29/04/2021,06/02/2023,06/02/2023,https://patents.google.com/patent/KR102494215B1/en,https://patentimages.storage.googleapis.com/1f/6c/53/429e3014b3ffef/112021049987509-pat00001.png
KR-102352488-B1,Blockchain-based data management server that enables the storage and management of data through interlocking with the two-dimensional code inserted in the business card and operating method thereof ,"???? ???????, ???? ????","???, ???, ???, ???",25/03/2021,06/05/2021,18/01/2022,18/01/2022,https://patents.google.com/patent/KR102352488B1/en,https://patentimages.storage.googleapis.com/45/97/6b/8ca3c58f21a8a9/112021052299273-pat00007.png
KR-102336306-B1,Active blockchain micro-tracking system and method by automatic allocation and distribution of donations ,???? ???,???,18/05/2021,18/05/2021,08/12/2021,08/12/2021,https://patents.google.com/patent/KR102336306B1/en,https://patentimages.storage.googleapis.com/2f/8b/40/0097168eca9771/112021057413489-pat00001.png
KR-102442874-B1,Method and system for implementing contents service based on blockchain ,????? ?????,"???, ???, ???, ???",27/05/2021,27/05/2021,13/09/2022,13/09/2022,https://patents.google.com/patent/KR102442874B1/en,https://patentimages.storage.googleapis.com/9b/ed/3f/68126c90525fec/112021061106012-pat00001.png
KR-102374068-B1,System for providing blockchain based facial recognition payment service ,???? ?????,???,14/06/2021,14/06/2021,17/03/2022,17/03/2022,https://patents.google.com/patent/KR102374068B1/en,https://patentimages.storage.googleapis.com/b6/8e/0e/32a98d948d4fe2/112021067932969-pat00004.png
KR-102530406-B1,System and method for processing video data to protect personal information based on blockchain ,???? ?????,"???, ???, ???",21/06/2021,21/06/2021,11/05/2023,11/05/2023,https://patents.google.com/patent/KR102530406B1/en,https://patentimages.storage.googleapis.com/3f/4c/c4/5987754e9c5a7d/112021070973878-pat00001.png
KR-102492228-B1,Blockchain-based research note management system ,???? ???,"???, ???, ???, ???",29/06/2021,29/06/2021,27/01/2023,27/01/2023,https://patents.google.com/patent/KR102492228B1/en,https://patentimages.storage.googleapis.com/9b/9d/6e/b36062ed56eb1e/112021074691802-pat00001.png
